ano,clube,jogador,posicao,overall,jogos
2014,Grêmio Foot-Ball Porto Alegrense,Edinho,Volante,58,10
2014,Grêmio Foot-Ball Porto Alegrense,Moisés,Volante,54,1
2014,Grêmio Foot-Ball Porto Alegrense,Giuliano,Meia,72,17
2014,Grêmio Foot-Ball Porto Alegrense,Luan,Meia,70,28
2014,Grêmio Foot-Ball Porto Alegrense,Ramiro,Meia,68,33
2014,Grêmio Foot-Ball Porto Alegrense,Fellipe Bastos,Meia,64,21
2014,Grêmio Foot-Ball Porto Alegrense,Rodriguinho,Meia,63,11
2014,Grêmio Foot-Ball Porto Alegrense,Matheus Biteco,Meia,61,18
2014,Grêmio Foot-Ball Porto Alegrense,Dudu,Ponta,77,35
2014,Grêmio Foot-Ball Porto Alegrense,Zé Roberto,Ponta,70,31
2014,Grêmio Foot-Ball Porto Alegrense,Everton,Ponta,57,7
2014,Grêmio Foot-Ball Porto Alegrense,Erik,Ponta,55,3
2014,Grêmio Foot-Ball Porto Alegrense,Hernán Barcos,Atacante,84,32
2014,Grêmio Foot-Ball Porto Alegrense,Kléber,Atacante,55,2
2014,Santos FC,Aranha,Goleiro,71,33
2014,Santos FC,Vladimir,Goleiro,63,5
2014,Santos FC,Cicinho,Lateral,67,33
2014,Santos FC,Zeca,Lateral,60,15
2014,Santos FC,David Braz,Zagueiro,67,30
2014,Santos FC,Bruno Uvini,Zagueiro,63,11
2014,Santos FC,Alan Santos,Zagueiro,61,15
2014,Santos FC,Neto,Zagueiro,58,11
2014,Santos FC,Jubal,Zagueiro,57,8
2014,Santos FC,Arouca,Volante,68,32
2014,Santos FC,Alison,Volante,63,23
2014,Santos FC,Souza,Volante,62,18
2014,Santos FC,Lucas Lima,Meia,73,35
2014,Santos FC,Cícero,Meia,65,6
2014,Santos FC,Renato,Meia,58,11
2014,Santos FC,Thiago Ribeiro,Ponta,75,21
2014,Santos FC,Robinho,Ponta,72,16
2014,Santos FC,Geuvânio,Ponta,72,24
2014,Santos FC,Pato Rodríguez,Ponta,65,6
2014,Santos FC,Rildo,Ponta,64,22
2014,Santos FC,Leandro Damião,Atacante,80,26
2014,Santos FC,Gabriel Barbosa,Atacante,75,31
2014,Santos FC,Diego Cardoso,Atacante,66,6
2014,Sociedade Esportiva Palmeiras,Fábio,Goleiro,65,18
2014,Sociedade Esportiva Palmeiras,Fernando Prass,Goleiro,61,15
2014,Sociedade Esportiva Palmeiras,Victor Luís,Lateral,66,27
2014,Sociedade Esportiva Palmeiras,William Matheus,Lateral,64,7
2014,Sociedade Esportiva Palmeiras,Juninho,Lateral,62,23
2014,Sociedade Esportiva Palmeiras,João Pedro,Lateral,61,17
2014,Sociedade Esportiva Palmeiras,Wendel,Lateral,60,15
2014,Sociedade Esportiva Palmeiras,Lúcio,Zagueiro,65,25
2014,Sociedade Esportiva Palmeiras,Fernando Tobio,Zagueiro,61,18
2014,Sociedade Esportiva Palmeiras,Nathan Pelae,Zagueiro,58,12
2014,Sociedade Esportiva Palmeiras,Renato Augusto,Volante,64,25
2014,Sociedade Esportiva Palmeiras,Josimar,Volante,58,10
2014,Sociedade Esportiva Palmeiras,Jorge Valdivia,Meia,69,17
2014,Sociedade Esportiva Palmeiras,Wesley,Meia,68,26
2014,Sociedade Esportiva Palmeiras,Felipe Menezes,Meia,63,15
2014,Sociedade Esportiva Palmeiras,Marquinhos Gabriel,Meia,60,8
2014,Sociedade Esportiva Palmeiras,Bernardo,Meia,60,8
2014,Sociedade Esportiva Palmeiras,Agustín Allione,Meia,60,15
2014,Sociedade Esportiva Palmeiras,William Mendieta,Meia,57,9
2014,Sociedade Esportiva Palmeiras,Pablo Mouche,Ponta,68,17
2014,Sociedade Esportiva Palmeiras,Leandro Moura,Ponta,64,18
2014,Sociedade Esportiva Palmeiras,Henrique Dourado,Atacante,81,33
2014,Sociedade Esportiva Palmeiras,Jonathan Cristaldo,Atacante,68,17
2014,Sport Club Corinthians Paulista,Cássio,Goleiro,72,35
2014,Sport Club Corinthians Paulista,Walter,Goleiro,58,4
2014,Sport Club Corinthians Paulista,Júlio César,Goleiro,54,0
2014,Sport Club Corinthians Paulista,Fagner,Lateral,72,35
2014,Sport Club Corinthians Paulista,Fábio Santos,Lateral,69,35
2014,Sport Club Corinthians Paulista,Uendel,Lateral,59,6
2014,Sport Club Corinthians Paulista,Guilherme Andrade,Lateral,56,6
2014,Sport Club Corinthians Paulista,Gil,Zagueiro,74,34
2014,Sport Club Corinthians Paulista,Cléber Reis,Zagueiro,62,15
2014,Sport Club Corinthians Paulista,Anderson Martins,Zagueiro,61,17
2014,Sport Club Corinthians Paulista,Felipe,Zagueiro,58,11
2014,Sport Club Corinthians Paulista,Guilherme,Volante,65,5
2014,Sport Club Corinthians Paulista,Ferrugem,Volante,56,6
2014,Sport Club Corinthians Paulista,Renato Augusto,Meia,79,30
2014,Sport Club Corinthians Paulista,Jádson,Meia,75,30
2014,Sport Club Corinthians Paulista,Danilo,Meia,68,23
2014,Sport Club Corinthians Paulista,Malcom,Meia,65,20
2014,Sport Club Corinthians Paulista,Bruno Henrique,Meia,64,25
2014,Sport Club Corinthians Paulista,Nicolás Lodeiro,Meia,60,7
2014,Sport Club Corinthians Paulista,Ángel Romero,Ponta,64,21
2014,Sport Club Corinthians Paulista,Paulinho,Ponta,54,1
2014,Sport Club Corinthians Paulista,Paolo Guerrero,Atacante,77,28
2014,Sport Club Corinthians Paulista,Luciano,Atacante,73,33
2014,Sport Club Internacional,Dida,Goleiro,70,27
2014,Sport Club Internacional,Alisson,Goleiro,60,11
2014,Sport Club Internacional,Fabrício,Lateral,71,34
2014,Sport Club Internacional,Wellington Silva,Lateral,64,14
2014,Sport Club Internacional,Cláudio Winck,Lateral,61,12
2014,Sport Club Internacional,Gilberto,Lateral,60,14
2014,Sport Club Internacional,Paulão,Zagueiro,65,23
2014,Sport Club Internacional,Ernando,Zagueiro,65,29
2014,Sport Club Internacional,Juan,Zagueiro,62,21
2014,Sport Club Internacional,Willians,Volante,69,28
2014,Sport Club Internacional,Wellington,Volante,62,19
2014,Sport Club Internacional,Ygor,Volante,59,14
2014,Sport Club Internacional,Jogador 3445,Meia,78,33
2014,Sport Club Internacional,Charles Aránguiz,Meia,77,24
2014,Sport Club Internacional,Alex,Meia,73,28
2014,Sport Club Internacional,Alan Patrick,Meia,72,24
2014,Sport Club Internacional,Valdívia,Meia,70,27
2014,Sport Club Internacional,Jorge Henrique,Meia,66,19
2014,Sport Club Internacional,Taiberson,Ponta,61,5
2014,Sport Club Internacional,Leandro Ribeiro,Ponta,61,5
2014,Sport Club Internacional,Rafael Moura,Atacante,73,26
2014,Sport Club Internacional,Wellington Paulista,Atacante,69,26
2014,Sport Club Internacional,Eduardo Sasha,Atacante,68,12
2014,Sport Club do Recife,Magrão,Goleiro,72,38
2014,Sport Club do Recife,Patric,Lateral,70,34
2014,Sport Club do Recife,Renê,Lateral,69,38
2014,Sport Club do Recife,Danilo Barcelos,Lateral,65,22
2014,Sport Club do Recife,Zé Mário,Lateral,59,14
2014,Sport Club do Recife,Vítor,Lateral,57,8
2014,Sport Club do Recife,Igor Fernandes,Lateral,56,5
2014,Sport Club do Recife,Éwerton Páscoa,Zagueiro,61,17
2014,Sport Club do Recife,Henrique Mattos,Zagueiro,57,9
2014,Sport Club do Recife,Rithely,Volante,68,35
2014,Sport Club do Recife,Rodrigo Mancha,Volante,61,17
2014,Sport Club do Recife,Ronaldo Henrique,Volante,58,10
2014,Sport Club do Recife,Willian Oliveira,Volante,57,7
2014,Sport Club do Recife,Joelinton,Meia,68,7
2014,Sport Club do Recife,Régis,Meia,61,6
2014,Sport Club do Recife,Renan Oliveira,Meia,57,8
2014,Sport Club do Recife,Felipe Azevedo,Ponta,70,30
2014,Sport Club do Recife,Mike,Ponta,67,12
2014,Sport Club do Recife,Wendel,Ponta,66,30
2014,Sport Club do Recife,Diego Souza,Atacante,74,19
2014,Sport Club do Recife,Neto Baiano,Atacante,68,25
2014,Sport Club do Recife,Ananias,Atacante,65,23
2014,Sport Club do Recife,Leonardo,Atacante,57,7
2014,São Paulo Futebol Clube,Léo Vieira,Goleiro,54,0
2014,São Paulo Futebol Clube,Renan Ribeiro,Goleiro,54,0
2014,São Paulo Futebol Clube,Douglas,Lateral,66,10
2014,São Paulo Futebol Clube,Reinaldo,Lateral,61,17
2014,São Paulo Futebol Clube,Souza,Zagueiro,74,33
2014,São Paulo Futebol Clube,Rafael Tolói,Zagueiro,68,17
2014,São Paulo Futebol Clube,Édson Silva,Zagueiro,66,23
2014,São Paulo Futebol Clube,Antônio Carlos,Zagueiro,63,19
2014,São Paulo Futebol Clube,Lucão,Zagueiro,59,9
2014,São Paulo Futebol Clube,Rodrigo Caio,Zagueiro,57,8
2014,São Paulo Futebol Clube,Denílson,Volante,65,28
2014,São Paulo Futebol Clube,Húdson,Volante,63,19
2014,São Paulo Futebol Clube,Ganso,Meia,84,34
2014,São Paulo Futebol Clube,Kaká,Meia,72,19
2014,São Paulo Futebol Clube,Gabriel Boschilia,Meia,62,18
2014,São Paulo Futebol Clube,Ewandro Costa,Meia,55,4
2014,São Paulo Futebol Clube,Michel Bastos,Ponta,74,19
2014,São Paulo Futebol Clube,Osvaldo,Ponta,73,32
2014,São Paulo Futebol Clube,Dorlan Pabón,Ponta,66,7
2014,São Paulo Futebol Clube,Alexandre Pato,Atacante,82,29
2014,São Paulo Futebol Clube,Alan Kardec,Atacante,76,27
2014,São Paulo Futebol Clube,Luís Fabiano,Atacante,74,23
2014,São Paulo Futebol Clube,Ademilson,Atacante,62,15
2015,Associação Atlética Ponte Preta,Marcelo Lomba,Goleiro,72,37
2015,Associação Atlética Ponte Preta,João Carlos,Goleiro,54,1
2015,Associação Atlética Ponte Preta,Rodinei,Lateral,72,35
2015,Associação Atlética Ponte Preta,Gilson,Lateral,67,32
2015,Associação Atlética Ponte Preta,Jeferson,Lateral,55,4
2015,Associação Atlética Ponte Preta,Pablo,Zagueiro,65,18
2015,Associação Atlética Ponte Preta,Diego Ivo,Zagueiro,55,2
2015,Associação Atlética Ponte Preta,Elton,Volante,62,20
2015,Associação Atlética Ponte Preta,Josimar,Volante,62,19
2015,Associação Atlética Ponte Preta,Juninho,Volante,62,22
2015,Associação Atlética Ponte Preta,Renato Cajá,Meia,78,12
2015,Associação Atlética Ponte Preta,Cristian,Meia,63,13
2015,Associação Atlética Ponte Preta,Felipe Silva,Meia,61,5
2015,Associação Atlética Ponte Preta,Léo Costa,Meia,55,2
2015,Associação Atlética Ponte Preta,Paulinho,Meia,55,4
2015,Associação Atlética Ponte Preta,Marcos Serrato,Meia,54,1
2015,Associação Atlética Ponte Preta,Felipe Azevedo,Ponta,71,31
2015,Associação Atlética Ponte Preta,Rildo,Ponta,68,2
2015,Associação Atlética Ponte Preta,Clayson,Ponta,61,12
2015,Associação Atlética Ponte Preta,Keno,Ponta,58,12
2015,Associação Atlética Ponte Preta,Leandrinho,Ponta,58,8
2015,Associação Atlética Ponte Preta,Diego Oliveira,Atacante,68,31
2015,Associação Atlética Ponte Preta,Vitor Xavier,Atacante,55,2
2015,Associação Chapecoense de Futebol,Danilo,Goleiro,71,33
2015,Associação Chapecoense de Futebol,Nivaldo,Goleiro,63,5
2015,Associação Chapecoense de Futebol,Dener,Lateral,67,35
2015,Associação Chapecoense de Futebol,Caramelo,Lateral,55,4
2015,Associação Chapecoense de Futebol,Neto,Zagueiro,64,23
2015,Associação Chapecoense de Futebol,Rafael Lima,Zagueiro,63,24
2015,Associação Chapecoense de Futebol,Vilson,Zagueiro,61,18
2015,Associação Chapecoense de Futebol,Willian Thiego,Zagueiro,60,13
2015,Associação Chapecoense de Futebol,Elicarlos,Volante,66,30
2015,Associação Chapecoense de Futebol,Gil,Volante,64,23
2015,Associação Chapecoense de Futebol,Camilo,Meia,70,31
2015,Associação Chapecoense de Futebol,Cléber Santana,Meia,69,26
2015,Associação Chapecoense de Futebol,Bruno Silva,Meia,66,31
2015,Associação Chapecoense de Futebol,Wagner,Meia,62,19
2015,Associação Chapecoense de Futebol,Hyoran,Meia,60,17
2015,Associação Chapecoense de Futebol,Neném,Meia,58,11
2015,Associação Chapecoense de Futebol,Apodi,Ponta,75,34
2015,Associação Chapecoense de Futebol,Maranhão,Ponta,67,24
2015,Associação Chapecoense de Futebol,Bruno Rangel,Atacante,75,19
2015,Associação Chapecoense de Futebol,Túlio de Melo,Atacante,73,13
2015,Associação Chapecoense de Futebol,Ananias,Atacante,68,30
2015,Associação Chapecoense de Futebol,Tiago Luis,Atacante,63,22
2015,Associação Chapecoense de Futebol,William Barbio,Atacante,58,12
2015,Atlético Paranaense,Weverton,Goleiro,72,36
2015,Atlético Paranaense,Rodolfo,Goleiro,54,1
2015,Atlético Paranaense,Eduardo,Lateral,68,34
2015,Atlético Paranaense,Sidcley,Lateral,67,24
2015,Atlético Paranaense,Roberto,Lateral,59,10
2015,Atlético Paranaense,Natanael,Lateral,59,13
2015,Atlético Paranaense,Kadu,Zagueiro,68,31
2015,Atlético Paranaense,Christian Vilches,Zagueiro,62,21
2015,Atlético Paranaense,Gustavo,Zagueiro,61,14
2015,Atlético Paranaense,Otávio,Volante,71,32
2015,Atlético Paranaense,Deivid,Volante,59,13
2015,Atlético Paranaense,Nikão,Meia,75,31
2015,Atlético Paranaense,Hernani,Meia,72,30
2015,Atlético Paranaense,Ewandro Costa,Meia,72,14
2015,Atlético Paranaense,Daniel Hernández,Meia,66,19
2015,Atlético Paranaense,Bruno Mota,Meia,63,13
2015,Atlético Paranaense,Marcos Guilherme,Ponta,78,26
2015,Atlético Paranaense,Pereirinha,Ponta,61,7
2015,Atlético Paranaense,Walter,Atacante,74,32
2015,Atlético Paranaense,Douglas Coutinho,Atacante,66,13
2015,Atlético Paranaense,Ytalo,Atacante,64,16
2015,Atlético Paranaense,Cryzan,Atacante,60,13
2015,Atlético Paranaense,Dellatorre,Atacante,59,10
2015,Avaí FC,Diego,Goleiro,58,5
2015,Avaí FC,Nino Paraíba,Lateral,68,35
2015,Avaí FC,Romário,Lateral,66,32
2015,Avaí FC,Pablo,Lateral,64,27
2015,Avaí FC,Éverton Silva,Lateral,62,16
2015,Avaí FC,Eltinho,Lateral,59,8
2015,Avaí FC,Antônio Carlos,Zagueiro,65,29
2015,Avaí FC,Emerson,Zagueiro,65,26
2015,Avaí FC,Jeci,Zagueiro,61,19
2015,Avaí FC,Jubal,Zagueiro,56,6
2015,Avaí FC,Eduardo Neto,Volante,66,27
2015,Avaí FC,Tinga,Volante,61,19
2015,Avaí FC,Claudinei,Volante,59,7
2015,Avaí FC,Renan Oliveira,Meia,68,23
2015,Avaí FC,Marquinhos,Meia,67,14
2015,Avaí FC,Rômulo Souza,Ponta,70,28
2015,Avaí FC,Raphinha,Ponta,54,0
2015,Avaí FC,André Lima,Atacante,75,25
2015,Avaí FC,Léo Gamalho,Atacante,70,14
2015,Avaí FC,Anderson Lopes,Atacante,69,26
2015,Avaí FC,Hugo Cabral,Atacante,65,7
2015,Avaí FC,Roberto,Atacante,63,19
2015,Avaí FC,William,Atacante,61,7
2015,CR Flamengo,Paulo Victor,Goleiro,72,25
2015,CR Flamengo,César,Goleiro,62,13
2015,CR Flamengo,Jorge,Lateral,67,22
2015,CR Flamengo,Pará,Lateral,66,29
2015,CR Flamengo,Ayrton,Lateral,60,13
2015,CR Flamengo,Wallace,Zagueiro,70,28
2015,CR Flamengo,Samir Caetano,Zagueiro,67,20
2015,CR Flamengo,César Martins,Zagueiro,67,20
2015,CR Flamengo,Marcelo,Zagueiro,58,11
2015,CR Flamengo,Márcio Araújo,Volante,66,33
2015,CR Flamengo,Jonas,Volante,61,19
2015,CR Flamengo,Alan Patrick,Meia,81,26
2015,CR Flamengo,Héctor Canteros,Meia,77,34
2015,CR Flamengo,Ederson,Meia,72,8
2015,CR Flamengo,Gabriel,Meia,68,24
2015,CR Flamengo,Almir,Meia,57,7
2015,CR Flamengo,Arthur Maia,Meia,56,5
2015,CR Flamengo,Éverton,Ponta,71,33
2015,CR Flamengo,Emerson,Ponta,69,22
2015,CR Flamengo,Marcelo Cirino,Ponta,65,21
2015,CR Flamengo,Kayke,Atacante,74,16
2015,CR Flamengo,Eduardo,Atacante,69,9
2015,CR Flamengo,Paolo Guerrero,Atacante,66,15
2015,Clube Atlético Mineiro,Victor,Goleiro,71,38
2015,Clube Atlético Mineiro,Giovanni,Goleiro,54,0
2015,Clube Atlético Mineiro,Douglas Santos,Lateral,73,31
2015,Clube Atlético Mineiro,Patric,Lateral,69,25
2015,Clube Atlético Mineiro,Marcos Rocha,Lateral,67,22
2015,Clube Atlético Mineiro,Carlos César,Lateral,57,7
2015,Clube Atlético Mineiro,Jemerson,Zagueiro,74,35
2015,Clube Atlético Mineiro,Leonardo Silva,Zagueiro,67,32
2015,Clube Atlético Mineiro,Edcarlos,Zagueiro,57,8
2015,Clube Atlético Mineiro,Tiago Pagnussat,Zagueiro,55,3
2015,Clube Atlético Mineiro,Rafael Carioca,Volante,74,36
2015,Clube Atlético Mineiro,Leandro Donizete,Volante,66,31
2015,Clube Atlético Mineiro,Josué,Volante,60,13
2015,Clube Atlético Mineiro,Giovanni Augusto,Meia,80,35
2015,Clube Atlético Mineiro,Maicosuel,Meia,70,12
2015,Clube Atlético Mineiro,Thiago Ribeiro,Ponta,80,33
2015,Clube Atlético Mineiro,Jesús Dátolo,Ponta,79,26
2015,Clube Atlético Mineiro,Luan,Ponta,76,26
2015,Clube Atlético Mineiro,Carlos Júnior,Ponta,69,21
2015,Clube Atlético Mineiro,Dodô,Ponta,58,12
2015,Clube Atlético Mineiro,Danilo Pires,Ponta,55,3
2015,Clube Atlético Mineiro,Lucas Pratto,Atacante,84,36
2015,Clube Atlético Mineiro,Jô,Atacante,65,3
2015,Clube de Regatas Vasco da Gama,Charles,Goleiro,60,9
2015,Clube de Regatas Vasco da Gama,Jordi,Goleiro,59,10
2015,Clube de Regatas Vasco da Gama,Madson,Lateral,67,33
2015,Clube de Regatas Vasco da Gama,Bruno Teles,Lateral,56,0
2015,Clube de Regatas Vasco da Gama,Luan,Zagueiro,63,25
2015,Clube de Regatas Vasco da Gama,Rafael Vaz,Zagueiro,59,9
2015,Clube de Regatas Vasco da Gama,Anderson Salles,Zagueiro,58,12
2015,Clube de Regatas Vasco da Gama,João Carlos,Zagueiro,55,0
2015,Clube de Regatas Vasco da Gama,Serginho,Volante,67,26
2015,Clube de Regatas Vasco da Gama,Lucas Siqueira,Volante,60,13
2015,Clube de Regatas Vasco da Gama,Nenê,Meia,81,20
2015,Clube de Regatas Vasco da Gama,Jorge Henrique,Meia,61,14
2015,Clube de Regatas Vasco da Gama,Bruno Gallo,Meia,61,13
2015,Clube de Regatas Vasco da Gama,Bernardo,Meia,55,3
2015,Clube de Regatas Vasco da Gama,Marcinho,Meia,55,3
2015,Clube de Regatas Vasco da Gama,Mateus Vital,Meia,54,1
2015,Clube de Regatas Vasco da Gama,Éder Luís,Ponta,56,5
2015,Clube de Regatas Vasco da Gama,Duvier Riascos,Atacante,68,26
2015,Clube de Regatas Vasco da Gama,Rafael Silva,Atacante,68,25
2015,Clube de Regatas Vasco da Gama,Gilberto,Atacante,61,12
2015,Clube de Regatas Vasco da Gama,Leandrão,Atacante,61,11
2015,Clube de Regatas Vasco da Gama,Dagoberto,Atacante,57,9
2015,Clube de Regatas Vasco da Gama,Renato Kayzer,Atacante,55,2
2015,Coritiba Foot Ball Club,Wilson,Goleiro,70,27
2015,Coritiba Foot Ball Club,Bruno Brígido,Goleiro,61,10
2015,Coritiba Foot Ball Club,Carlinhos,Lateral,62,20
2015,Coritiba Foot Ball Club,Norberto,Lateral,59,11
2015,Coritiba Foot Ball Club,Ivan,Lateral,59,13
2015,Coritiba Foot Ball Club,Rodrigo Ramos,Lateral,59,9
2015,Coritiba Foot Ball Club,Henrique Gelain,Lateral,58,10
2015,Coritiba Foot Ball Club,Juninho,Zagueiro,63,19
2015,Coritiba Foot Ball Club,Luccas Claro,Zagueiro,62,16
2015,Coritiba Foot Ball Club,Alan Santos,Zagueiro,60,16
2015,Coritiba Foot Ball Club,Walisson Maia,Zagueiro,60,16
2015,Coritiba Foot Ball Club,João Paulo,Volante,66,32
2015,Coritiba Foot Ball Club,Fabrício Baiano,Volante,56,5
2015,Coritiba Foot Ball Club,Lúcio Flávio,Meia,66,25
2015,Coritiba Foot Ball Club,Ruy,Meia,64,18
2015,Coritiba Foot Ball Club,Esquerdinha,Meia,63,14
2015,Coritiba Foot Ball Club,Negueba,Ponta,69,24
2015,Coritiba Foot Ball Club,Evandro,Ponta,66,9
2015,Coritiba Foot Ball Club,Paulinho Moccelin,Ponta,60,10
2015,Coritiba Foot Ball Club,Henrique Almeida,Atacante,83,20
2015,Coritiba Foot Ball Club,Rafhael Lucas,Atacante,65,24
2015,Coritiba Foot Ball Club,Kléber,Atacante,61,13
2015,Coritiba Foot Ball Club,Marcos Aurélio,Atacante,61,14
2015,Cruzeiro Esporte Clube,Fábio,Goleiro,71,36
2015,Cruzeiro Esporte Clube,Rafael,Goleiro,55,2
2015,Cruzeiro Esporte Clube,Fabrício,Lateral,64,25
2015,Cruzeiro Esporte Clube,Ceará,Lateral,63,19
2015,Cruzeiro Esporte Clube,Mayke,Lateral,60,17
2015,Cruzeiro Esporte Clube,Pará,Lateral,58,11
2015,Cruzeiro Esporte Clube,Manoel,Zagueiro,75,36
2015,Cruzeiro Esporte Clube,Fabiano,Zagueiro,62,12
2015,Cruzeiro Esporte Clube,Paulo André,Zagueiro,60,17
2015,Cruzeiro Esporte Clube,Willians,Volante,73,29
2015,Cruzeiro Esporte Clube,Willian Farias,Volante,55,4
2015,Cruzeiro Esporte Clube,Alisson,Meia,69,17
2015,Cruzeiro Esporte Clube,Giorgian de Arrascaeta,Meia,68,23
2015,Cruzeiro Esporte Clube,Ariel Cabral,Meia,62,18
2015,Cruzeiro Esporte Clube,Marquinhos,Ponta,68,23
2015,Cruzeiro Esporte Clube,Gabriel Xavier,Ponta,61,12
2015,Cruzeiro Esporte Clube,Allano,Ponta,61,16
2015,Cruzeiro Esporte Clube,Marinho,Ponta,60,11
2015,Cruzeiro Esporte Clube,Willian Bigode,Atacante,82,29
2015,Cruzeiro Esporte Clube,Leandro Damião,Atacante,74,23
2015,Cruzeiro Esporte Clube,Vinícius Araújo,Atacante,65,12
2015,Cruzeiro Esporte Clube,Joel Tagueu,Atacante,63,11
2015,Cruzeiro Esporte Clube,Henrique Dourado,Atacante,61,5
2015,Figueirense Futebol Clube,Alex Muralha,Goleiro,70,35
2015,Figueirense Futebol Clube,Felipe,Goleiro,55,2
2015,Figueirense Futebol Clube,Leandro Silva,Lateral,67,32
2015,Figueirense Futebol Clube,Marquinhos Pedroso,Lateral,65,23
2015,Figueirense Futebol Clube,Juninho,Lateral,58,12
2015,Figueirense Futebol Clube,Marquinhos,Zagueiro,65,20
2015,Figueirense Futebol Clube,Bruno Alves,Zagueiro,63,22
2015,Figueirense Futebol Clube,Thiago Heleno,Zagueiro,63,25
2015,Figueirense Futebol Clube,Saimon,Zagueiro,58,10
2015,Figueirense Futebol Clube,Fabinho,Volante,66,32
2015,Figueirense Futebol Clube,João Vitor,Volante,65,22
2015,Figueirense Futebol Clube,Paulo Roberto,Volante,64,24
2015,Figueirense Futebol Clube,Dener,Volante,60,15
2015,Figueirense Futebol Clube,Yago Felipe,Meia,70,28
2015,Figueirense Futebol Clube,Rafael Bastos,Meia,67,25
2015,Figueirense Futebol Clube,Carlos Alberto,Meia,65,14
2015,Figueirense Futebol Clube,Jefferson,Meia,56,6
2015,Figueirense Futebol Clube,Mazola,Ponta,55,4
2015,Figueirense Futebol Clube,Clayton,Atacante,78,29
2015,Figueirense Futebol Clube,Dudú,Atacante,70,21
2015,Figueirense Futebol Clube,Marcão,Atacante,67,25
2015,Figueirense Futebol Clube,Everaldo,Atacante,58,11
2015,Figueirense Futebol Clube,Elias,Atacante,57,9
2015,Fluminense Football Club,Diego Cavalieri,Goleiro,75,35
2015,Fluminense Football Club,Júlio César,Goleiro,55,2
2015,Fluminense Football Club,Wellington Silva,Lateral,65,28
2015,Fluminense Football Club,Giovanni,Lateral,58,12
2015,Fluminense Football Club,Marlon,Zagueiro,69,24
2015,Fluminense Football Club,Gum,Zagueiro,66,29
2015,Fluminense Football Club,Antônio Carlos,Zagueiro,60,17
2015,Fluminense Football Club,Léo,Zagueiro,59,6
2015,Fluminense Football Club,Victor Oliveira,Zagueiro,56,6
2015,Fluminense Football Club,Edson,Volante,65,26
2015,Fluminense Football Club,Pierre,Volante,61,18
2015,Fluminense Football Club,Gustavo Scarpa,Meia,76,28
2015,Fluminense Football Club,Gerson,Meia,76,29
2015,Fluminense Football Club,Vina,Meia,70,20
2015,Fluminense Football Club,Cícero,Meia,66,19
2015,Fluminense Football Club,Higor Leite,Meia,60,8
2015,Fluminense Football Club,Osvaldo,Ponta,65,20
2015,Fluminense Football Club,Renato,Ponta,63,12
2015,Fluminense Football Club,Ronaldinho,Ponta,57,7
2015,Fluminense Football Club,Fred,Atacante,74,23
2015,Fluminense Football Club,Wellington Paulista,Atacante,64,17
2015,Fluminense Football Club,Lucas Gomes,Atacante,62,15
2015,Fluminense Football Club,Magno Alves,Atacante,61,18
2015,Goiás EC,Renan Soares,Goleiro,71,35
2015,Goiás EC,Paulo Henrique,Goleiro,59,3
